case_id,activity,timestamp,resource,amount
ORD-153,Invoice Sent,2024-04-01 04:03:07,Accounts Receivable,28307.96
ORD-153,Payment Received,2024-04-03 08:37:50,Accounts Receivable,28307.96
ORD-154,Order Created,2024-06-27 00:00:00,Sales Rep,4286.75
ORD-154,Credit Check,2024-06-28 10:04:31,Finance Team,4286.75
ORD-154,Goods Issued,2024-07-01 05:10:55,Warehouse,4286.75
ORD-154,Invoice Sent,2024-07-02 15:01:43,Accounts Receivable,4286.75
ORD-154,Payment Received,2024-07-04 00:10:54,Accounts Receivable,4286.75
ORD-155,Order Created,2024-01-30 00:00:00,Sales Rep,2790.93
ORD-155,Credit Check,2024-02-01 16:09:18,Finance Team,2790.93
ORD-155,Goods Issued,2024-02-03 20:21:10,Warehouse,2790.93
ORD-155,Invoice Sent,2024-02-05 10:28:01,Accounts Receivable,2790.93
ORD-155,Payment Received,2024-02-07 20:44:30,Accounts Receivable,2790.93
ORD-156,Order Created,2024-04-22 00:00:00,Sales Rep,26854.74
ORD-156,Credit Check,2024-04-23 19:14:11,Finance Team,26854.74
ORD-156,Goods Issued,2024-04-25 22:05:57,Warehouse,26854.74
ORD-156,Invoice Sent,2024-04-27 05:33:03,Accounts Receivable,26854.74
ORD-156,Payment Received,2024-04-28 14:17:00,Accounts Receivable,26854.74
ORD-157,Order Created,2024-04-12 00:00:00,Sales Rep,43227.5
ORD-157,Credit Check,2024-04-15 00:11:13,Finance Team,43227.5
ORD-157,Goods Issued,2024-04-16 20:40:17,Warehouse,43227.5
ORD-157,Invoice Sent,2024-04-20 05:09:48,Accounts Receivable,43227.5
ORD-157,Payment Received,2024-04-22 16:17:40,Accounts Receivable,43227.5
ORD-158,Order Created,2024-02-24 00:00:00,Sales Rep,40236.74
ORD-158,Credit Check,2024-02-25 13:47:39,Finance Team,40236.74
ORD-158,Goods Issued,2024-02-28 11:50:03,Warehouse,40236.74
ORD-158,Invoice Sent,2024-03-02 06:35:18,Accounts Receivable,40236.74
ORD-158,Payment Received,2024-03-03 12:56:56,Accounts Receivable,40236.74
ORD-159,Order Created,2024-03-12 00:00:00,Sales Rep,11876.64
ORD-159,Credit Check,2024-03-13 04:59:49,Finance Team,11876.64
ORD-159,Goods Issued,2024-03-15 19:23:35,Warehouse,11876.64
ORD-159,Invoice Sent,2024-03-17 03:57:47,Accounts Receivable,11876.64
ORD-159,Payment Received,2024-03-19 11:17:42,Accounts Receivable,11876.64
ORD-160,Order Created,2024-06-10 00:00:00,Sales Rep,12670.96
ORD-160,Credit Check,2024-06-12 14:39:18,Finance Team,12670.96
ORD-160,Goods Issued,2024-06-15 14:06:50,Warehouse,12670.96
ORD-160,Invoice Sent,2024-06-17 19:04:03,Accounts Receivable,12670.96
ORD-160,Payment Received,2024-06-20 09:47:46,Accounts Receivable,12670.96
ORD-161,Order Created,2024-06-13 00:00:00,Sales Rep,48169.82
ORD-161,Credit Check,2024-06-14 12:55:34,Finance Team,48169.82
ORD-161,Goods Issued,2024-06-16 17:08:04,Warehouse,48169.82
ORD-161,Invoice Sent,2024-06-18 16:35:46,Accounts Receivable,48169.82
ORD-161,Payment Received,2024-06-20 02:24:11,Accounts Receivable,48169.82
ORD-162,Order Created,2024-06-09 00:00:00,Sales Rep,32028.8
ORD-162,Credit Check,2024-06-10 16:46:27,Finance Team,32028.8
ORD-162,Goods Issued,2024-06-11 23:06:09,Warehouse,32028.8
ORD-162,Invoice Sent,2024-06-13 14:21:11,Accounts Receivable,32028.8
ORD-162,Payment Received,2024-06-16 04:44:10,Accounts Receivable,32028.8
ORD-163,Order Created,2024-01-02 00:00:00,Sales Rep,21649.8
ORD-163,Credit Check,2024-01-04 19:42:35,Finance Team,21649.8
ORD-163,Goods Issued,2024-01-07 01:41:54,Warehouse,21649.8
ORD-163,Invoice Sent,2024-01-08 17:49:12,Accounts Receivable,21649.8
ORD-163,Payment Received,2024-01-11 09:25:30,Accounts Receivable,21649.8
ORD-164,Order Created,2024-04-28 00:00:00,Sales Rep,18789.9
ORD-164,Credit Check,2024-04-29 12:52:01,Finance Team,18789.9
ORD-164,Goods Issued,2024-05-01 18:49:34,Warehouse,18789.9
ORD-164,Invoice Sent,2024-05-03 14:28:40,Accounts Receivable,18789.9
ORD-164,Payment Received,2024-05-05 16:58:34,Accounts Receivable,18789.9
ORD-165,Order Created,2024-06-20 00:00:00,Sales Rep,22370.2
ORD-165,Credit Check,2024-06-21 10:32:11,Finance Team,22370.2
ORD-165,Goods Issued,2024-06-24 09:18:53,Warehouse,22370.2
ORD-165,Invoice Sent,2024-06-26 22:44:35,Accounts Receivable,22370.2
ORD-165,Payment Received,2024-06-28 04:13:35,Accounts Receivable,22370.2
ORD-166,Order Created,2024-02-28 00:00:00,Sales Rep,28723.05
ORD-166,Credit Check,2024-03-01 18:56:18,Finance Team,28723.05
ORD-166,Goods Issued,2024-03-04 09:19:53,Warehouse,28723.05
ORD-166,Invoice Sent,2024-03-06 05:44:30,Accounts Receivable,28723.05
ORD-166,Payment Received,2024-03-07 06:49:13,Accounts Receivable,28723.05
ORD-167,Order Created,2024-02-09 00:00:00,Sales Rep,14165.19
ORD-167,Credit Check,2024-02-11 09:32:40,Finance Team,14165.19
ORD-167,Goods Issued,2024-02-13 04:52:01,Warehouse,14165.19
ORD-167,Invoice Sent,2024-02-14 15:19:55,Accounts Receivable,14165.19
ORD-167,Payment Received,2024-02-16 22:17:40,Accounts Receivable,14165.19
ORD-168,Order Created,2024-06-02 00:00:00,Sales Rep,21663.49
ORD-168,Credit Check,2024-06-04 01:13:59,Finance Team,21663.49
ORD-168,Goods Issued,2024-06-05 09:28:25,Warehouse,21663.49
ORD-168,Invoice Sent,2024-06-06 22:32:40,Accounts Receivable,21663.49
ORD-168,Payment Received,2024-06-07 23:25:38,Accounts Receivable,21663.49
ORD-169,Order Created,2024-03-25 00:00:00,Sales Rep,45800.64
ORD-169,Credit Check,2024-03-28 03:44:49,Finance Team,45800.64
ORD-169,Goods Issued,2024-03-30 13:14:13,Warehouse,45800.64
ORD-169,Invoice Sent,2024-03-31 21:54:23,Accounts Receivable,45800.64
ORD-169,Payment Received,2024-04-03 02:02:55,Accounts Receivable,45800.64
ORD-170,Order Created,2024-03-16 00:00:00,Sales Rep,25375.78
ORD-170,Credit Check,2024-03-17 09:54:29,Finance Team,25375.78
ORD-170,Goods Issued,2024-03-18 10:26:09,Warehouse,25375.78
ORD-170,Invoice Sent,2024-03-19 17:00:23,Accounts Receivable,25375.78
ORD-170,Payment Received,2024-03-22 12:12:26,Accounts Receivable,25375.78
ORD-171,Order Created,2024-06-16 00:00:00,Sales Rep,43820.61
ORD-171,Credit Check,2024-06-17 19:14:31,Finance Team,43820.61
ORD-171,Goods Issued,2024-06-20 12:30:30,Warehouse,43820.61
ORD-171,Invoice Sent,2024-06-22 21:46:43,Accounts Receivable,43820.61
ORD-171,Payment Received,2024-06-25 11:36:01,Accounts Receivable,43820.61
ORD-172,Order Created,2024-05-01 00:00:00,Sales Rep,42067.24
ORD-172,Credit Check,2024-05-03 05:06:33,Finance Team,42067.24
ORD-172,Goods Issued,2024-05-05 06:17:32,Warehouse,42067.24
ORD-172,Invoice Sent,2024-05-08 18:18:33,Accounts Receivable,42067.24
ORD-172,Payment Received,2024-05-10 09:43:44,Accounts Receivable,42067.24
ORD-173,Order Created,2024-04-24 00:00:00,Sales Rep,5426.51
ORD-173,Credit Check,2024-04-25 11:46:36,Finance Team,5426.51
ORD-173,Goods Issued,2024-04-27 06:27:46,Warehouse,5426.51
ORD-173,Invoice Sent,2024-04-28 20:19:12,Accounts Receivable,5426.51
ORD-173,Payment Received,2024-04-30 13:23:33,Accounts Receivable,5426.51
ORD-174,Order Created,2024-02-08 00:00:00,Sales Rep,36233.25
ORD-174,Credit Check,2024-02-10 15:57:33,Finance Team,36233.25
ORD-174,Goods Issued,2024-02-14 03:26:21,Warehouse,36233.25
ORD-174,Invoice Sent,2024-02-16 07:05:10,Accounts Receivable,36233.25
ORD-174,Payment Received,2024-02-19 18:50:30,Accounts Receivable,36233.25
ORD-175,Order Created,2024-02-25 00:00:00,Sales Rep,7615.06
ORD-175,Credit Check,2024-02-26 10:19:01,Finance Team,7615.06
ORD-175,Goods Issued,2024-02-27 11:48:50,Warehouse,7615.06
ORD-175,Invoice Sent,2024-02-29 00:24:09,Accounts Receivable,7615.06
ORD-175,Payment Received,2024-03-02 04:57:58,Accounts Receivable,7615.06
ORD-176,Order Created,2024-04-18 00:00:00,Sales Rep,3519.86
ORD-176,Credit Check,2024-04-19 07:25:27,Finance Team,3519.86
ORD-176,Goods Issued,2024-04-21 13:20:39,Warehouse,3519.86
ORD-176,Invoice Sent,2024-04-23 12:06:27,Accounts Receivable,3519.86
ORD-176,Payment Received,2024-04-25 04:38:16,Accounts Receivable,3519.86
ORD-177,Order Created,2024-05-08 00:00:00,Sales Rep,18225.47
ORD-177,Credit Check,2024-05-09 23:47:00,Finance Team,18225.47
ORD-177,Goods Issued,2024-05-12 08:49:36,Warehouse,18225.47
ORD-177,Invoice Sent,2024-05-14 05:41:54,Accounts Receivable,18225.47
ORD-177,Payment Received,2024-05-15 17:31:33,Accounts Receivable,18225.47
ORD-178,Order Created,2024-04-17 00:00:00,Sales Rep,41136.01
ORD-178,Credit Check,2024-04-19 20:48:52,Finance Team,41136.01
ORD-178,Goods Issued,2024-04-21 17:17:24,Warehouse,41136.01
ORD-178,Invoice Sent,2024-04-24 08:05:14,Accounts Receivable,41136.01
ORD-178,Payment Received,2024-04-26 09:40:46,Accounts Receivable,41136.01
ORD-179,Order Created,2024-02-18 00:00:00,Sales Rep,5487.52
ORD-179,Credit Check,2024-02-19 06:34:02,Finance Team,5487.52
ORD-179,Goods Issued,2024-02-22 04:10:43,Warehouse,5487.52
ORD-179,Invoice Sent,2024-02-24 01:35:13,Accounts Receivable,5487.52
ORD-179,Payment Received,2024-02-25 10:28:24,Accounts Receivable,5487.52
ORD-180,Order Created,2024-03-23 00:00:00,Sales Rep,27553.15
ORD-180,Credit Check,2024-03-25 11:08:48,Finance Team,27553.15
ORD-180,Goods Issued,2024-03-28 01:51:42,Warehouse,27553.15
ORD-180,Invoice Sent,2024-03-30 09:28:59,Accounts Receivable,27553.15
ORD-180,Payment Received,2024-04-01 18:42:45,Accounts Receivable,27553.15
ORD-181,Order Created,2024-01-25 00:00:00,Sales Rep,42610.59
ORD-181,Credit Check,2024-01-28 08:50:01,Finance Team,42610.59
ORD-181,Goods Issued,2024-01-31 02:52:53,Warehouse,42610.59
ORD-181,Invoice Sent,2024-02-02 23:36:30,Accounts Receivable,42610.59
ORD-181,Payment Received,2024-02-04 07:22:49,Accounts Receivable,42610.59
ORD-182,Order Created,2024-02-01 00:00:00,Sales Rep,33825.96
ORD-182,Credit Check,2024-02-03 21:26:28,Finance Team,33825.96
ORD-182,Goods Issued,2024-02-07 07:32:07,Warehouse,33825.96
ORD-182,Invoice Sent,2024-02-08 22:44:11,Accounts Receivable,33825.96
ORD-182,Payment Received,2024-02-11 12:15:00,Accounts Receivable,33825.96
ORD-183,Order Created,2024-01-14 00:00:00,Sales Rep,45858.93
ORD-183,Credit Check,2024-01-15 11:44:31,Finance Team,45858.93
ORD-183,Goods Issued,2024-01-18 10:38:56,Warehouse,45858.93
ORD-183,Invoice Sent,2024-01-20 02:32:33,Accounts Receivable,45858.93
ORD-183,Payment Received,2024-01-21 13:58:58,Accounts Receivable,45858.93
ORD-184,Order Created,2024-03-22 00:00:00,Sales Rep,21666.37
ORD-184,Credit Check,2024-03-24 11:45:47,Finance Team,21666.37
ORD-184,Goods Issued,2024-03-25 14:23:50,Warehouse,21666.37
ORD-184,Invoice Sent,2024-03-27 12:14:39,Accounts Receivable,21666.37
ORD-184,Payment Received,2024-03-29 13:19:16,Accounts Receivable,21666.37
ORD-185,Order Created,2024-01-14 00:00:00,Sales Rep,32582.79
ORD-185,Credit Check,2024-01-16 15:08:42,Finance Team,32582.79
ORD-185,Goods Issued,2024-01-18 09:11:37,Warehouse,32582.79
ORD-185,Invoice Sent,2024-01-19 20:56:17,Accounts Receivable,32582.79
ORD-185,Payment Received,2024-01-21 06:10:14,Accounts Receivable,32582.79
ORD-186,Order Created,2024-06-16 00:00:00,Sales Rep,35118.15
ORD-186,Credit Check,2024-06-18 06:12:12,Finance Team,35118.15
ORD-186,Goods Issued,2024-06-20 10:18:06,Warehouse,35118.15
ORD-186,Invoice Sent,2024-06-23 00:04:25,Accounts Receivable,35118.15
ORD-186,Payment Received,2024-06-26 03:10:57,Accounts Receivable,35118.15
ORD-187,Order Created,2024-06-01 00:00:00,Sales Rep,27381.67
ORD-187,Credit Check,2024-06-03 11:25:01,Finance Team,27381.67
ORD-187,Goods Issued,2024-06-05 12:23:06,Warehouse,27381.67
ORD-187,Invoice Sent,2024-06-07 08:52:20,Accounts Receivable,27381.67
ORD-187,Payment Received,2024-06-10 02:57:08,Accounts Receivable,27381.67
ORD-188,Order Created,2024-06-18 00:00:00,Sales Rep,21457.8
ORD-188,Credit Check,2024-06-20 23:32:10,Finance Team,21457.8
ORD-188,Goods Issued,2024-06-21 23:32:52,Warehouse,21457.8
ORD-188,Invoice Sent,2024-06-23 08:27:01,Accounts Receivable,21457.8
ORD-188,Payment Received,2024-06-25 02:52:50,Accounts Receivable,21457.8
ORD-189,Order Created,2024-05-02 00:00:00,Sales Rep,46696.91
ORD-189,Credit Check,2024-05-05 14:16:51,Finance Team,46696.91
ORD-189,Goods Issued,2024-05-07 15:16:55,Warehouse,46696.91
ORD-189,Invoice Sent,2024-05-10 16:16:19,Accounts Receivable,46696.91
ORD-189,Payment Received,2024-05-12 20:13:23,Accounts Receivable,46696.91
ORD-190,Order Created,2024-01-16 00:00:00,Sales Rep,24513.91
ORD-190,Credit Check,2024-01-18 17:56:11,Finance Team,24513.91
ORD-190,Goods Issued,2024-01-21 17:10:21,Warehouse,24513.91
ORD-190,Invoice Sent,2024-01-24 06:02:58,Accounts Receivable,24513.91
ORD-190,Payment Received,2024-01-26 02:06:08,Accounts Receivable,24513.91
ORD-191,Order Created,2024-05-12 00:00:00,Sales Rep,21646.49
ORD-191,Credit Check,2024-05-14 11:08:56,Finance Team,21646.49
ORD-191,Goods Issued,2024-05-15 11:18:34,Warehouse,21646.49
ORD-191,Invoice Sent,2024-05-17 09:44:26,Accounts Receivable,21646.49
ORD-191,Payment Received,2024-05-18 23:59:48,Accounts Receivable,21646.49
ORD-192,Order Created,2024-05-25 00:00:00,Sales Rep,42788.27
ORD-192,Credit Check,2024-05-26 18:15:20,Finance Team,42788.27
ORD-192,Goods Issued,2024-05-28 01:28:49,Warehouse,42788.27
ORD-192,Invoice Sent,2024-05-29 07:18:35,Accounts Receivable,42788.27
ORD-192,Payment Received,2024-06-01 21:00:09,Accounts Receivable,42788.27
ORD-193,Order Created,2024-02-18 00:00:00,Sales Rep,21960.88
ORD-193,Credit Check,2024-02-19 18:47:53,Finance Team,21960.88
ORD-193,Goods Issued,2024-02-21 00:46:16,Warehouse,21960.88
ORD-193,Invoice Sent,2024-02-23 22:40:45,Accounts Receivable,21960.88
ORD-193,Payment Received,2024-02-26 12:58:57,Accounts Receivable,21960.88
ORD-194,Order Created,2024-05-03 00:00:00,Sales Rep,13690.15
ORD-194,Credit Check,2024-05-04 20:02:37,Finance Team,13690.15
ORD-194,Goods Issued,2024-05-07 14:14:29,Warehouse,13690.15
ORD-194,Invoice Sent,2024-05-10 11:35:19,Accounts Receivable,13690.15
ORD-194,Payment Received,2024-05-12 10:01:26,Accounts Receivable,13690.15
ORD-195,Order Created,2024-06-01 00:00:00,Sales Rep,31057.16
ORD-195,Credit Check,2024-06-03 23:37:01,Finance Team,31057.16
ORD-195,Goods Issued,2024-06-05 08:09:37,Warehouse,31057.16
ORD-195,Invoice Sent,2024-06-07 12:05:28,Accounts Receivable,31057.16
ORD-195,Payment Received,2024-06-10 17:09:00,Accounts Receivable,31057.16
ORD-196,Order Created,2024-04-19 00:00:00,Sales Rep,12297.89
ORD-196,Credit Check,2024-04-20 11:04:19,Finance Team,12297.89
ORD-196,Goods Issued,2024-04-21 19:32:43,Warehouse,12297.89
ORD-196,Invoice Sent,2024-04-23 06:07:43,Accounts Receivable,12297.89
ORD-196,Payment Received,2024-04-24 15:04:40,Accounts Receivable,12297.89
ORD-197,Order Created,2024-01-06 00:00:00,Sales Rep,39199.64
ORD-197,Credit Check,2024-01-09 02:55:27,Finance Team,39199.64
ORD-197,Goods Issued,2024-01-11 19:59:58,Warehouse,39199.64
ORD-197,Invoice Sent,2024-01-13 13:15:35,Accounts Receivable,39199.64
ORD-197,Payment Received,2024-01-15 23:54:41,Accounts Receivable,39199.64
ORD-198,Order Created,2024-03-01 00:00:00,Sales Rep,30266.43
ORD-198,Credit Check,2024-03-02 19:47:21,Finance Team,30266.43
ORD-198,Goods Issued,2024-03-05 06:16:03,Warehouse,30266.43
ORD-198,Invoice Sent,2024-03-07 15:21:36,Accounts Receivable,30266.43
ORD-198,Payment Received,2024-03-11 05:32:56,Accounts Receivable,30266.43
ORD-199,Order Created,2024-01-13 00:00:00,Sales Rep,44974.37
ORD-199,Credit Check,2024-01-14 17:41:30,Finance Team,44974.37
ORD-199,Goods Issued,2024-01-17 05:25:17,Warehouse,44974.37
ORD-199,Invoice Sent,2024-01-19 20:22:29,Accounts Receivable,44974.37
ORD-199,Payment Received,2024-01-22 10:35:16,Accounts Receivable,44974.37
ORD-200,Order Created,2024-04-14 00:00:00,Sales Rep,5482.86
ORD-200,Credit Check,2024-04-15 18:46:34,Finance Team,5482.86
ORD-200,Goods Issued,2024-04-17 07:52:41,Warehouse,5482.86
ORD-200,Invoice Sent,2024-04-19 06:45:31,Accounts Receivable,5482.86
ORD-200,Payment Received,2024-04-20 08:53:19,Accounts Receivable,5482.86
ORD-201,Order Created,2024-06-18 00:00:00,Sales Rep,42757.48
ORD-201,Credit Check,2024-06-21 03:25:41,Finance Team,42757.48
ORD-201,Goods Issued,2024-06-23 21:58:12,Warehouse,42757.48
ORD-201,Invoice Sent,2024-06-26 10:29:58,Accounts Receivable,42757.48
ORD-201,Payment Received,2024-06-27 20:18:35,Accounts Receivable,42757.48
ORD-202,Order Created,2024-02-07 00:00:00,Sales Rep,21014.21
ORD-202,Credit Check,2024-02-08 12:28:05,Finance Team,21014.21
ORD-202,Goods Issued,2024-02-10 23:11:32,Warehouse,21014.21
ORD-202,Invoice Sent,2024-02-12 22:59:39,Accounts Receivable,21014.21
ORD-202,Payment Received,2024-02-14 02:53:04,Accounts Receivable,21014.21
ORD-203,Order Created,2024-01-28 00:00:00,Sales Rep,11788.98
ORD-203,Credit Check,2024-01-29 03:39:15,Finance Team,11788.98
ORD-203,Goods Issued,2024-01-31 20:30:43,Warehouse,11788.98
ORD-203,Invoice Sent,2024-02-02 20:16:45,Accounts Receivable,11788.98
ORD-203,Payment Received,2024-02-04 19:20:50,Accounts Receivable,11788.98
ORD-204,Order Created,2024-03-07 00:00:00,Sales Rep,30027.98
ORD-204,Credit Check,2024-03-09 00:50:01,Finance Team,30027.98
ORD-204,Goods Issued,2024-03-11 20:41:15,Warehouse,30027.98
ORD-204,Invoice Sent,2024-03-14 10:04:25,Accounts Receivable,30027.98
ORD-204,Payment Received,2024-03-16 06:15:16,Accounts Receivable,30027.98
ORD-205,Order Created,2024-05-26 00:00:00,Sales Rep,44052.87
ORD-205,Credit Check,2024-05-29 06:48:21,Finance Team,44052.87
ORD-205,Goods Issued,2024-05-31 01:44:04,Warehouse,44052.87
ORD-205,Invoice Sent,2024-06-01 15:35:50,Accounts Receivable,44052.87
ORD-205,Payment Received,2024-06-03 05:38:10,Accounts Receivable,44052.87
ORD-206,Order Created,2024-02-14 00:00:00,Sales Rep,17366.44
ORD-206,Credit Check,2024-02-16 09:28:43,Finance Team,17366.44
ORD-206,Goods Issued,2024-02-18 18:07:31,Warehouse,17366.44
ORD-206,Invoice Sent,2024-02-20 23:49:07,Accounts Receivable,17366.44
ORD-206,Payment Received,2024-02-23 11:56:56,Accounts Receivable,17366.44
ORD-207,Order Created,2024-02-14 00:00:00,Sales Rep,8771.65
ORD-207,Credit Check,2024-02-16 17:50:54,Finance Team,8771.65
ORD-207,Goods Issued,2024-02-17 19:15:08,Warehouse,8771.65
ORD-207,Invoice Sent,2024-02-20 10:53:29,Accounts Receivable,8771.65
ORD-207,Payment Received,2024-02-21 17:04:38,Accounts Receivable,8771.65
ORD-208,Order Created,2024-06-06 00:00:00,Sales Rep,17420.82
ORD-208,Credit Check,2024-06-08 19:37:03,Finance Team,17420.82
ORD-208,Goods Issued,2024-06-09 19:40:17,Warehouse,17420.82
ORD-208,Invoice Sent,2024-06-11 22:22:05,Accounts Receivable,17420.82
ORD-208,Payment Received,2024-06-14 10:41:12,Accounts Receivable,17420.82
ORD-209,Order Created,2024-01-13 00:00:00,Sales Rep,13675.73
ORD-209,Credit Check,2024-01-15 05:36:44,Finance Team,13675.73
ORD-209,Goods Issued,2024-01-18 04:42:33,Warehouse,13675.73
ORD-209,Invoice Sent,2024-01-20 11:02:11,Accounts Receivable,13675.73
ORD-209,Payment Received,2024-01-21 23:30:25,Accounts Receivable,13675.73
ORD-210,Order Created,2024-03-28 00:00:00,Sales Rep,32066.28
ORD-210,Credit Check,2024-03-31 03:57:21,Finance Team,32066.28
ORD-210,Goods Issued,2024-04-01 16:09:16,Warehouse,32066.28
ORD-210,Invoice Sent,2024-04-03 13:16:30,Accounts Receivable,32066.28
ORD-210,Payment Received,2024-04-04 19:08:11,Accounts Receivable,32066.28
ORD-211,Order Created,2024-03-03 00:00:00,Sales Rep,22179.8
ORD-211,Credit Check,2024-03-04 18:49:23,Finance Team,22179.8
ORD-211,Goods Issued,2024-03-06 03:26:20,Warehouse,22179.8
ORD-211,Invoice Sent,2024-03-08 15:37:00,Accounts Receivable,22179.8
ORD-211,Payment Received,2024-03-11 05:28:45,Accounts Receivable,22179.8
ORD-212,Order Created,2024-03-08 00:00:00,Sales Rep,9513.92
ORD-212,Credit Check,2024-03-09 14:26:46,Finance Team,9513.92
ORD-212,Goods Issued,2024-03-12 00:26:18,Warehouse,9513.92
ORD-212,Invoice Sent,2024-03-13 03:40:16,Accounts Receivable,9513.92
ORD-212,Payment Received,2024-03-15 07:36:55,Accounts Receivable,9513.92
ORD-213,Order Created,2024-04-29 00:00:00,Sales Rep,17948.27
ORD-213,Credit Check,2024-04-30 02:11:44,Finance Team,17948.27
ORD-213,Goods Issued,2024-05-02 20:01:45,Warehouse,17948.27
ORD-213,Invoice Sent,2024-05-05 18:45:24,Accounts Receivable,17948.27
ORD-213,Payment Received,2024-05-08 17:15:46,Accounts Receivable,17948.27
ORD-214,Order Created,2024-06-28 00:00:00,Sales Rep,37732.94
ORD-214,Credit Check,2024-07-01 00:28:33,Finance Team,37732.94
ORD-214,Goods Issued,2024-07-02 06:41:31,Warehouse,37732.94
ORD-214,Invoice Sent,2024-07-03 12:45:59,Accounts Receivable,37732.94
ORD-214,Payment Received,2024-07-05 12:12:23,Accounts Receivable,37732.94
ORD-215,Order Created,2024-06-27 00:00:00,Sales Rep,24943.52
ORD-215,Credit Check,2024-06-28 12:07:13,Finance Team,24943.52
ORD-215,Goods Issued,2024-06-29 12:10:11,Warehouse,24943.52
ORD-215,Invoice Sent,2024-06-30 19:47:55,Accounts Receivable,24943.52
ORD-215,Payment Received,2024-07-02 18:17:19,Accounts Receivable,24943.52
ORD-216,Order Created,2024-04-08 00:00:00,Sales Rep,47270.88
ORD-216,Credit Check,2024-04-10 06:47:59,Finance Team,47270.88
ORD-216,Goods Issued,2024-04-11 21:01:28,Warehouse,47270.88
ORD-216,Invoice Sent,2024-04-14 23:36:20,Accounts Receivable,47270.88
ORD-216,Payment Received,2024-04-17 20:21:42,Accounts Receivable,47270.88
ORD-217,Order Created,2024-05-09 00:00:00,Sales Rep,11817.71
ORD-217,Credit Check,2024-05-11 13:05:43,Finance Team,11817.71
ORD-217,Goods Issued,2024-05-13 00:08:17,Warehouse,11817.71
ORD-217,Invoice Sent,2024-05-14 06:26:31,Accounts Receivable,11817.71
ORD-217,Payment Received,2024-05-17 00:06:31,Accounts Receivable,11817.71
ORD-218,Order Created,2024-04-01 00:00:00,Sales Rep,48198.6
ORD-218,Credit Check,2024-04-03 22:55:16,Finance Team,48198.6
ORD-218,Goods Issued,2024-04-07 08:06:35,Warehouse,48198.6
ORD-218,Invoice Sent,2024-04-10 14:17:37,Accounts Receivable,48198.6
ORD-218,Payment Received,2024-04-14 02:39:00,Accounts Receivable,48198.6
ORD-219,Order Created,2024-05-10 00:00:00,Sales Rep,38244.61
ORD-219,Credit Check,2024-05-11 22:46:06,Finance Team,38244.61
ORD-219,Goods Issued,2024-05-13 22:02:35,Warehouse,38244.61
ORD-219,Invoice Sent,2024-05-16 20:34:11,Accounts Receivable,38244.61
ORD-219,Payment Received,2024-05-19 20:19:48,Accounts Receivable,38244.61
ORD-220,Order Created,2024-01-25 00:00:00,Sales Rep,10817.6
ORD-220,Credit Check,2024-01-27 10:18:58,Finance Team,10817.6
ORD-220,Goods Issued,2024-01-29 13:19:42,Warehouse,10817.6
ORD-220,Invoice Sent,2024-01-31 11:57:42,Accounts Receivable,10817.6
ORD-220,Payment Received,2024-02-02 14:02:13,Accounts Receivable,10817.6
ORD-221,Order Created,2024-05-24 00:00:00,Sales Rep,8803.04
ORD-221,Credit Check,2024-05-25 04:22:33,Finance Team,8803.04
ORD-221,Goods Issued,2024-05-26 11:45:05,Warehouse,8803.04
ORD-221,Invoice Sent,2024-05-28 09:31:43,Accounts Receivable,8803.04
ORD-221,Payment Received,2024-05-30 10:59:08,Accounts Receivable,8803.04
ORD-222,Order Created,2024-04-02 00:00:00,Sales Rep,1875.23
ORD-222,Credit Check,2024-04-03 06:17:59,Finance Team,1875.23
ORD-222,Goods Issued,2024-04-04 07:51:39,Warehouse,1875.23
ORD-222,Invoice Sent,2024-04-07 04:03:42,Accounts Receivable,1875.23
ORD-222,Payment Received,2024-04-09 09:39:39,Accounts Receivable,1875.23
ORD-223,Order Created,2024-06-01 00:00:00,Sales Rep,40030.33
ORD-223,Credit Check,2024-06-02 04:52:15,Finance Team,40030.33
ORD-223,Goods Issued,2024-06-04 20:08:04,Warehouse,40030.33
ORD-223,Invoice Sent,2024-06-07 11:54:55,Accounts Receivable,40030.33
ORD-223,Payment Received,2024-06-09 06:58:25,Accounts Receivable,40030.33
ORD-224,Order Created,2024-06-24 00:00:00,Sales Rep,28362.22
ORD-224,Credit Check,2024-06-25 23:35:47,Finance Team,28362.22
ORD-224,Goods Issued,2024-06-27 02:40:42,Warehouse,28362.22
ORD-224,Invoice Sent,2024-06-29 06:36:47,Accounts Receivable,28362.22
ORD-224,Payment Received,2024-06-30 19:31:29,Accounts Receivable,28362.22
ORD-225,Order Created,2024-05-18 00:00:00,Sales Rep,40080.4
ORD-225,Credit Check,2024-05-21 13:29:55,Finance Team,40080.4
ORD-225,Goods Issued,2024-05-23 02:54:52,Warehouse,40080.4
ORD-225,Invoice Sent,2024-05-25 10:28:31,Accounts Receivable,40080.4
ORD-225,Payment Received,2024-05-28 06:28:10,Accounts Receivable,40080.4
ORD-226,Order Created,2024-04-04 00:00:00,Sales Rep,20381.71
ORD-226,Credit Check,2024-04-06 10:39:02,Finance Team,20381.71
ORD-226,Goods Issued,2024-04-08 18:11:08,Warehouse,20381.71
ORD-226,Invoice Sent,2024-04-11 06:31:28,Accounts Receivable,20381.71
ORD-226,Payment Received,2024-04-14 04:15:06,Accounts Receivable,20381.71
ORD-227,Order Created,2024-01-11 00:00:00,Sales Rep,45483.11
ORD-227,Credit Check,2024-01-13 08:28:37,Finance Team,45483.11
